"hhid_village","hhid","group","variable","value"
"010A1","010A0230","Treatment1","hh_35_",0.756390285895369
"010A2","010A0237","Treatment1","hh_15_2",0.613597609280524
"010A2","010A0237","Treatment1","hh_26_",0.456433380864205
"010A2","010A0237","Treatment1","hh_27_",0.895029186674339
"010A2","010A0237","Treatment1","hh_30_",-0.608625237750822
"010A2","010A0237","Treatment1","hh_35_",2.00086142104955
"010A3","010A0298","Treatment1","hh_15_2",0.890417172044842
"010A3","010A0298","Treatment1","hh_26_",1.75839922709953
"010A3","010A0298","Treatment1","hh_27_",3.15886632801593
"010A3","010A0298","Treatment1","hh_30_",0.0897275374551044
"010A3","010A0298","Treatment1","hh_35_",2.1298139759776
"010A2","010A0299","Treatment1","hh_15_2",2.36749578382031
"010A2","010A0299","Treatment1","hh_26_",1.86871471838041
"010A2","010A0299","Treatment1","hh_27_",1.45535506155124
"010A2","010A0299","Treatment1","hh_30_",2.72493408518962
"010A2","010A0299","Treatment1","hh_35_",0.540603003702336
"010A2","010A0224","Treatment1","hh_15_2",0.299890625024485
"010A2","010A0224","Treatment1","hh_26_",1.23475738335916
"010A2","010A0224","Treatment1","hh_27_",1.27504271908991
"010A2","010A0224","Treatment1","hh_30_",2.18001669814073
"010A2","010A0224","Treatment1","hh_35_",2.10709049924586
"010A1","010A0244","Treatment1","hh_15_2",1.17326592330052
"010A1","010A0244","Treatment1","hh_26_",0.72579397126492
"010A1","010A0244","Treatment1","hh_27_",2.59926100473561
"010A1","010A0244","Treatment1","hh_30_",-1.0094318620504
"010A1","010A0244","Treatment1","hh_35_",0.282289059123528
"010A3","010A0234","Treatment1","hh_15_2",1.41985946446374
"010A3","010A0234","Treatment1","hh_26_",-0.197410447746335
"010A3","010A0234","Treatment1","hh_27_",1.32431566762673
"010A3","010A0234","Treatment1","hh_30_",0.279974843215309
"010A3","010A0234","Treatment1","hh_35_",0.496210609122199
"010A1","010A0288","Treatment1","hh_15_2",0.255875835911031
"010A1","010A0288","Treatment1","hh_26_",1.98637962499947
"010A1","010A0288","Treatment1","hh_27_",0.900509421138606
"010A1","010A0288","Treatment1","hh_30_",0.56083167564477
"010A1","010A0288","Treatment1","hh_35_",1.74434838436221
"010A5","010A0228","Treatment1","hh_15_2",3.44476307368858
"010A5","010A0228","Treatment1","hh_26_",1.04333859116975
"010A5","010A0228","Treatment1","hh_27_",1.15872216200041
"010A5","010A0228","Treatment1","hh_30_",2.68572633403391
"010A5","010A0228","Treatment1","hh_35_",1.1932890450235
"010A1","010A0248","Treatment1","hh_15_2",0.117181780406403
"010A1","010A0248","Treatment1","hh_26_",0.866721710340413
"010A1","010A0248","Treatment1","hh_27_",1.40440730975113
"010A1","010A0248","Treatment1","hh_30_",1.60921104522128
"010A1","010A0248","Treatment1","hh_35_",-0.0616528655872612
"010A3","010A0218","Treatment1","hh_15_2",2.69640893028886
"010A3","010A0218","Treatment1","hh_26_",2.41022341283386
"010A3","010A0218","Treatment1","hh_27_",1.51978288278516
"010A3","010A0218","Treatment1","hh_30_",0.429033374267357
"010A3","010A0218","Treatment1","hh_35_",0.801615248206405
"010A1","010A0230","Treatment1","hh_15_2",-1.59312749743872
"010A1","010A0230","Treatment1","hh_26_",-0.197000734893999
"010A1","010A0230","Treatment1","hh_27_",-0.275881005378007
"010A1","010A0230","Treatment1","hh_30_",0.330008707932359
"010A1","010A0230","Treatment1","hh_35_",2.66983210030119
"010A3","010A0222","Treatment1","hh_15_2",0.758471214210661
"010A3","010A0222","Treatment1","hh_26_",1.44583103341251
"010A3","010A0222","Treatment1","hh_27_",0.463313305229533
"010A3","010A0222","Treatment1","hh_30_",1.62808423572976
"010A3","010A0222","Treatment1","hh_35_",1.89420250843936
"010A5","010A0226","Treatment1","hh_15_2",2.23317394384067
"010A5","010A0226","Treatment1","hh_26_",1.52086267587243
"010A5","010A0226","Treatment1","hh_27_",2.99005558908781
"010A5","010A0226","Treatment1","hh_30_",0.047519660660265
"010A5","010A0226","Treatment1","hh_35_",1.62555185629735
"010A1","010A0249","Treatment1","hh_15_2",1.7332473370714
"010A1","010A0249","Treatment1","hh_26_",0.418035069804275
"010A1","010A0249","Treatment1","hh_27_",1.98339513998206
"010A1","010A0249","Treatment1","hh_30_",1.42849271574962
"010A1","010A0249","Treatment1","hh_35_",1.44992650458445
"010A1","010A0284","Treatment1","hh_15_2",2.19694486174133
"010A1","010A0284","Treatment1","hh_26_",0.924598838442463
"010A1","010A0284","Treatment1","hh_27_",1.64518994569882
"010A1","010A0284","Treatment1","hh_30_",0.763193042188982
"010A1","010A0284","Treatment1","hh_35_",1.14652115932388
"010A2","010A0295","Treatment1","hh_15_2",3.89755041281387
"010A2","010A0295","Treatment1","hh_26_",0.116373562946933
"010A2","010A0295","Treatment1","hh_27_",1.65515139183661
"010A2","010A0295","Treatment1","hh_30_",3.85091893315305
"010A2","010A0295","Treatment1","hh_35_",0.767778630114947
"010A2","010A0230","Treatment1","hh_15_2",2.71356711681923
"010A2","010A0230","Treatment1","hh_26_",-0.17445605525575
"010A2","010A0230","Treatment1","hh_27_",1.44967731780321
"010A2","010A0230","Treatment1","hh_30_",-0.0488833021091
"010A2","010A0230","Treatment1","hh_35_",-0.481499213948837
"010A4","010A0272","Treatment1","hh_15_2",0.139905051359118
"010A4","010A0272","Treatment1","hh_26_",-0.0467730146110406
"010A4","010A0272","Treatment1","hh_27_",0.558777343874559
"010A4","010A0272","Treatment1","hh_30_",0.121305919211788
"010A4","010A0272","Treatment1","hh_35_",0.987695939397937
"010A4","010A0251","Treatment1","hh_15_2",1.68485020255102
"010A4","010A0251","Treatment1","hh_26_",0.0768401479071085
"010A4","010A0251","Treatment1","hh_27_",1.09213102825176
"010A4","010A0251","Treatment1","hh_30_",-1.03507633212781
"010A4","010A0251","Treatment1","hh_35_",1.14168990669113
"010A2","010A0247","Treatment1","hh_15_2",1.41612836749279
"010A2","010A0247","Treatment1","hh_26_",-0.0676374742195989
"010A2","010A0247","Treatment1","hh_27_",1.54542345770109
"010A2","010A0247","Treatment1","hh_30_",3.36140865628065
"010A2","010A0247","Treatment1","hh_35_",1.1234265306187
"010A2","010A0289","Treatment1","hh_15_2",0.714734908811909
"010A2","010A0289","Treatment1","hh_26_",3.69273828505322
"010A2","010A0289","Treatment1","hh_27_",1.77148404195526
"010A2","010A0289","Treatment1","hh_30_",1.43088773746509
"010A2","010A0289","Treatment1","hh_35_",2.60788138593737
"010A4","010A0258","Treatment1","hh_15_2",2.65037247931134
"010A4","010A0258","Treatment1","hh_26_",-0.354097241810591
"010A4","010A0258","Treatment1","hh_27_",1.69707720133786
"010A4","010A0258","Treatment1","hh_30_",0.489933838216222
"010A4","010A0258","Treatment1","hh_35_",0.541209744529016
"010A4","010A0238","Treatment1","hh_15_2",0.223615764974069
"010A4","010A0238","Treatment1","hh_26_",-1.40755883879392
"010A4","010A0238","Treatment1","hh_27_",1.8113624977085
"010A4","010A0238","Treatment1","hh_30_",0.135386417713202
"010A4","010A0238","Treatment1","hh_35_",2.30018606532441
"010A2","010A0299","Treatment1","hh_15_2",1.59413690287126
"010A2","010A0299","Treatment1","hh_26_",-0.99689227341062
"010A2","010A0299","Treatment1","hh_27_",0.0752053337985339
"010A2","010A0299","Treatment1","hh_30_",2.36354603120987
"010A2","010A0299","Treatment1","hh_35_",0.474923901877209
"010A1","010A0265","Treatment1","hh_15_2",-1.18849824257485
"010A1","010A0265","Treatment1","hh_26_",4.19716624028451
"010A1","010A0265","Treatment1","hh_27_",1.57655877195139
"010A1","010A0265","Treatment1","hh_30_",0.724500542114666
"010A1","010A0265","Treatment1","hh_35_",3.32359442104836
"010A1","010A0230","Treatment1","hh_15_2",2.98953089640133
"010A1","010A0230","Treatment1","hh_26_",1.48033360126861
"010A1","010A0230","Treatment1","hh_27_",-0.602547490670912
"010A1","010A0230","Treatment1","hh_30_",0.604643518404684
"010A1","010A0230","Treatment1","hh_35_",1.31277591458134
"010A2","010A0247","Treatment1","hh_15_2",0.0840563053249394
"010A2","010A0247","Treatment1","hh_26_",0.0408133516140444
"010A2","010A0247","Treatment1","hh_27_",0.230925391129065
"010A2","010A0247","Treatment1","hh_30_",-1.68350548200249
"010A2","010A0247","Treatment1","hh_35_",2.531720342113
"010A2","010A024","Treatment1","hh_15_2",1.92160692271492
"010A2","010A024","Treatment1","hh_26_",-0.187294575127503
"010A2","010A024","Treatment1","hh_27_",0.79646903296267
"010A2","010A024","Treatment1","hh_30_",-0.0591161519115055
"010A2","010A024","Treatment1","hh_35_",1.66130108804875
"010A1","010A0228","Treatment1","hh_15_2",0.667093610931971
"010A1","010A0228","Treatment1","hh_26_",2.2644959782619
"010A1","010A0228","Treatment1","hh_27_",1.99035461849924
"010A1","010A0228","Treatment1","hh_30_",-0.928177522596293
"010A1","010A0228","Treatment1","hh_35_",0.401716040343875
"010A4","010A0241","Treatment1","hh_15_2",-0.289007313819106
"010A4","010A0241","Treatment1","hh_26_",0.890032631945347
"010A4","010A0241","Treatment1","hh_27_",1.29486903570798
"010A4","010A0241","Treatment1","hh_30_",-0.400768805308719
"010A4","010A0241","Treatment1","hh_35_",1.81876902864655
"010A3","010A0297","Treatment1","hh_15_2",1.83765286873931
"010A3","010A0297","Treatment1","hh_26_",2.10129703930897
"010A3","010A0297","Treatment1","hh_27_",-0.305436164941373
"010A3","010A0297","Treatment1","hh_30_",0.442725102604146
"010A3","010A0297","Treatment1","hh_35_",1.90062140985482
"010A5","010A0270","Treatment1","hh_15_2",1.41994668518454
"010A5","010A0270","Treatment1","hh_26_",0.255442917105876
"010A5","010A0270","Treatment1","hh_27_",0.96576191608749
"010A5","010A0270","Treatment1","hh_30_",1.88778579674504
"010A5","010A0270","Treatment1","hh_35_",-0.391524384320072
"010A2","010A0220","Treatment1","hh_15_2",1.24913489432617
"010A2","010A0220","Treatment1","hh_26_",-0.664314759048346
"010A2","010A0220","Treatment1","hh_27_",-0.355401569625982
"010A2","010A0220","Treatment1","hh_30_",2.02539728747435
"010A2","010A0220","Treatment1","hh_35_",-0.391470042563502
"010A4","010A0214","Treatment1","hh_15_2",-0.719857529689137
"010A4","010A0214","Treatment1","hh_26_",0.114576940205875
"010A4","010A0214","Treatment1","hh_27_",-0.508748774141628
"010A4","010A0214","Treatment1","hh_30_",1.13350383583204
"010A4","010A0214","Treatment1","hh_35_",0.339581724349485
"010A2","010A029","Treatment1","hh_15_2",1.60611581114293
"010A2","010A029","Treatment1","hh_26_",1.21846228465701
"010A2","010A029","Treatment1","hh_27_",0.183008350428924
"010A2","010A029","Treatment1","hh_30_",0.501054095791826
"010A2","010A029","Treatment1","hh_35_",1.04750521222669
"010A3","010A0292","Treatment1","hh_15_2",0.242175793184536
"010A3","010A0292","Treatment1","hh_26_",0.133523084277097
"010A3","010A0292","Treatment1","hh_27_",2.48119121030665
"010A3","010A0292","Treatment1","hh_30_",0.639540716656956
"010A3","010A0292","Treatment1","hh_35_",2.11375369288814
"010A2","010A0231","Treatment1","hh_15_2",1.18175922927812
"010A2","010A0231","Treatment1","hh_26_",1.52535481847608
"010A2","010A0231","Treatment1","hh_27_",0.0189394929399122
"010A2","010A0231","Treatment1","hh_30_",0.998004409402294
"010A2","010A0231","Treatment1","hh_35_",0.880717729677634
"010A1","010A0224","Treatment1","hh_15_2",-0.42522508666897
"010A1","010A0224","Treatment1","hh_26_",0.512888179816105
"010A1","010A0224","Treatment1","hh_27_",0.733133229858604
"010A1","010A0224","Treatment1","hh_30_",1.23318937581166
"010A1","010A0224","Treatment1","hh_35_",0.594143955727224
"010A4","010A0270","Treatment1","hh_15_2",1.70610747850383
"010A4","010A0270","Treatment1","hh_26_",1.63935731356468
"010A4","010A0270","Treatment1","hh_27_",-1.0441784914676
"010A4","010A0270","Treatment1","hh_30_",-0.150163437654966
"010A4","010A0270","Treatment1","hh_35_",-0.517083075271714
"010A5","010A0222","Treatment1","hh_15_2",0.630834979894894
"010A5","010A0222","Treatment1","hh_26_",2.83960443024497
"010A5","010A0222","Treatment1","hh_27_",1.33307464820944
"010A5","010A0222","Treatment1","hh_30_",-0.26507835879206
"010A5","010A0222","Treatment1","hh_35_",1.4382787181943
"010A2","010A0211","Treatment1","hh_15_2",0.657233657741559
"010A2","010A0211","Treatment1","hh_26_",1.13912109454001
"010A2","010A0211","Treatment1","hh_27_",1.12506369595744
"010A2","010A0211","Treatment1","hh_30_",-0.532547315064128
"010A2","010A0211","Treatment1","hh_35_",2.26661115470569
"010A1","010A0259","Treatment1","hh_15_2",1.93435999536598
"010A1","010A0259","Treatment1","hh_26_",0.574847008904305
"010A1","010A0259","Treatment1","hh_27_",-0.48439241903589
"010A1","010A0259","Treatment1","hh_30_",-0.600965751402132
"010A1","010A0259","Treatment1","hh_35_",1.92650142003434
"010A1","010A0273","Treatment1","hh_15_2",1.8999499159455
"010A1","010A0273","Treatment1","hh_26_",0.331760117771003
"010A1","010A0273","Treatment1","hh_27_",1.4778831419404
"010A1","010A0273","Treatment1","hh_30_",1.44756300536869
"010A1","010A0273","Treatment1","hh_35_",2.6738920050476
"010A5","010A0282","Treatment1","hh_15_2",1.52313597050239
"010A5","010A0282","Treatment1","hh_26_",2.93253557132683
"010A5","010A0282","Treatment1","hh_27_",1.2500140446494
"010A5","010A0282","Treatment1","hh_30_",1.7476524946914
"010A5","010A0282","Treatment1","hh_35_",2.00108017212657
"010A3","010A0219","Treatment1","hh_15_2",0.921861506427571
"010A3","010A0219","Treatment1","hh_26_",3.11913524275762
"010A3","010A0219","Treatment1","hh_27_",1.72626403733793
"010A3","010A0219","Treatment1","hh_30_",2.25580447199201
"010A3","010A0219","Treatment1","hh_35_",1.33009956991625
"010A4","010A0233","Treatment1","hh_15_2",2.29199482503989
"010A4","010A0233","Treatment1","hh_26_",0.997328842959312
"010A4","010A0233","Treatment1","hh_27_",1.77542538731148
"010A4","010A0233","Treatment1","hh_30_",1.56681759513959
"010A4","010A0233","Treatment1","hh_35_",2.23452699615306
"010A2","010A0240","Treatment1","hh_15_2",1.46489842780774
"010A2","010A0240","Treatment1","hh_26_",1.17902287502091
"010A2","010A0240","Treatment1","hh_27_",0.460609174946247
"010A2","010A0240","Treatment1","hh_30_",0.0422543524390531
"010A2","010A0240","Treatment1","hh_35_",-0.202093223896847
"010A1","010A0275","Treatment1","hh_15_2",1.86123064491242
"010A1","010A0275","Treatment1","hh_26_",-0.33934364259872
"010A1","010A0275","Treatment1","hh_27_",1.624484630639
"010A1","010A0275","Treatment1","hh_30_",0.407053267887835
"010A1","010A0275","Treatment1","hh_35_",2.02376258342301
"010A5","010A0297","Treatment1","hh_15_2",1.86053024642913
"010A5","010A0297","Treatment1","hh_26_",0.336877967936957
"010A5","010A0297","Treatment1","hh_27_",0.564515589016727
"010A5","010A0297","Treatment1","hh_30_",0.0653372619046085
"010A5","010A0297","Treatment1","hh_35_",-0.914276180409441
"010A3","010A0255","Treatment1","hh_15_2",1.99888999672534
"010A3","010A0255","Treatment1","hh_26_",1.29489476354206
"010A3","010A0255","Treatment1","hh_27_",2.44210939129309
"010A3","010A0255","Treatment1","hh_30_",1.14103671371068
"010A3","010A0255","Treatment1","hh_35_",3.26648199971525
"010A2","010A0238","Treatment1","hh_15_2",0.340206248527957
"010A2","010A0238","Treatment1","hh_26_",0.67949967213769
"010A2","010A0238","Treatment1","hh_27_",-0.09601247728099
"010A2","010A0238","Treatment1","hh_30_",2.29504788728898
"010A2","010A0238","Treatment1","hh_35_",1.08004119066248
"010A5","010A0234","Treatment1","hh_15_2",2.51487851482467
"010A5","010A0234","Treatment1","hh_26_",0.732426522943871
"010A5","010A0234","Treatment1","hh_27_",2.19266426557633
"010A5","010A0234","Treatment1","hh_30_",2.592170636219
"010A5","010A0234","Treatment1","hh_35_",0.00361836068699917
"010A3","010A021","Treatment1","hh_15_2",-0.0139292304642009
"010A3","010A021","Treatment1","hh_26_",1.39166262678149
"010A3","010A021","Treatment1","hh_27_",0.805471303089843
"010A3","010A021","Treatment1","hh_30_",1.30560568372898
"010A3","010A021","Treatment1","hh_35_",1.19376106338858
"010A4","010A0294","Treatment1","hh_15_2",0.655100019516655
"010A4","010A0294","Treatment1","hh_26_",-0.197448159308095
"010A4","010A0294","Treatment1","hh_27_",0.0384848366745957
"010A4","010A0294","Treatment1","hh_30_",-0.550928602384008
"010A4","010A0294","Treatment1","hh_35_",0.980419743974706
"010A2","010A0257","Treatment1","hh_15_2",1.59426086404798
"010A2","010A0257","Treatment1","hh_26_",2.17212728259022
"010A2","010A0257","Treatment1","hh_27_",0.309716609563331
"010A2","010A0257","Treatment1","hh_30_",1.69875925201099
"010A2","010A0257","Treatment1","hh_35_",-0.379739071920685
"010A1","010A0255","Treatment1","hh_15_2",0.456877246326319
"010A1","010A0255","Treatment1","hh_26_",1.3829393488402
"010A1","010A0255","Treatment1","hh_27_",-0.48271787047473
"010A1","010A0255","Treatment1","hh_30_",1.55432064133377
"010A1","010A0255","Treatment1","hh_35_",0.575171447234899
"010A3","010A0218","Treatment1","hh_15_2",0.254649215662234
"010A3","010A0218","Treatment1","hh_26_",0.125949024924677
"010A3","010A0218","Treatment1","hh_27_",1.00463638291293
"010A3","010A0218","Treatment1","hh_30_",1.35071351138592
"010A3","010A0218","Treatment1","hh_35_",1.48766315529283
"010A3","010A0260","Treatment1","hh_15_2",-0.0509088855752831
"010A3","010A0260","Treatment1","hh_26_",0.357952280886874
"010A3","010A0260","Treatment1","hh_27_",0.359521230253948
"010A3","010A0260","Treatment1","hh_30_",1.62757635669212
"010A3","010A0260","Treatment1","hh_35_",1.62588720467015
"010A4","010A0268","Treatment1","hh_15_2",3.12818856295112
"010A4","010A0268","Treatment1","hh_26_",1.726323890838
"010A4","010A0268","Treatment1","hh_27_",0.374761242275892
"010A4","010A0268","Treatment1","hh_30_",0.257610706092802
"010A4","010A0268","Treatment1","hh_35_",2.6625528559755
"010A4","010A0279","Treatment1","hh_15_2",0.845210449340405
"010A4","010A0279","Treatment1","hh_26_",2.22163397037196
"010A4","010A0279","Treatment1","hh_27_",1.6262406903871
"010A4","010A0279","Treatment1","hh_30_",2.00635784662045
"010A4","010A0279","Treatment1","hh_35_",0.651430397077009
"010A4","010A0271","Treatment1","hh_15_2",-0.151348116902556
"010A4","010A0271","Treatment1","hh_26_",1.44887815425318
"010A4","010A0271","Treatment1","hh_27_",1.84491631637462
"010A4","010A0271","Treatment1","hh_30_",1.43094395124398
"010A4","010A0271","Treatment1","hh_35_",2.66638346287584
"010A3","010A0214","Treatment1","hh_15_2",1.06616729013153
"010A3","010A0214","Treatment1","hh_26_",-0.118261770760194
"010A3","010A0214","Treatment1","hh_27_",1.48524772207913
"010A3","010A0214","Treatment1","hh_30_",0.797975936112699
"010A3","010A0214","Treatment1","hh_35_",2.03566700725105
"010A1","010A0210","Treatment1","hh_15_2",0.428599966180524
"010A1","010A0210","Treatment1","hh_26_",0.234339579375855
"010A1","010A0210","Treatment1","hh_27_",-0.547451974408881
"010A1","010A0210","Treatment1","hh_30_",-0.291301424731863
"010A1","010A0210","Treatment1","hh_35_",-0.171313444203866
"010A1","010A0299","Treatment1","hh_15_2",-1.34047887551163
"010A1","010A0299","Treatment1","hh_26_",1.69740239849109
"010A1","010A0299","Treatment1","hh_27_",1.76367420590727
"010A1","010A0299","Treatment1","hh_30_",0.0140580682261228
"010A1","010A0299","Treatment1","hh_35_",0.848666697190906
"010A1","010A0271","Treatment1","hh_15_2",1.49754856952562
"010A1","010A0271","Treatment1","hh_26_",1.84036035745874
"010A1","010A0271","Treatment1","hh_27_",1.41068711103148
"010A1","010A0271","Treatment1","hh_30_",1.43514670250849
"010A1","010A0271","Treatment1","hh_35_",1.19646986833392
"010A5","010A0269","Treatment1","hh_15_2",-0.0333304287573799
"010A5","010A0269","Treatment1","hh_26_",1.18012919901412
"010A5","010A0269","Treatment1","hh_27_",2.00004992142091
"010A5","010A0269","Treatment1","hh_30_",0.311636433752336
"010A5","010A0269","Treatment1","hh_35_",2.02005114826454
"010A4","010A0288","Treatment1","hh_15_2",1.51692593659969
"010A4","010A0288","Treatment1","hh_26_",1.18423446186347
"010A4","010A0288","Treatment1","hh_27_",0.993127015885721
"010A4","010A0288","Treatment1","hh_30_",2.73577211175443
"010A4","010A0288","Treatment1","hh_35_",1.0824276687385
"010A1","010A0238","Treatment1","hh_15_2",0.295967306069151
"010A1","010A0238","Treatment1","hh_26_",1.41398305541103
"010A1","010A0238","Treatment1","hh_27_",0.417898053552101
"010A1","010A0238","Treatment1","hh_30_",0.246116497099377
"010A1","010A0238","Treatment1","hh_35_",-0.903372811812906
"010A5","010A025","Treatment1","hh_15_2",1.30824206569303
"010A5","010A025","Treatment1","hh_26_",0.594819190580659
"010A5","010A025","Treatment1","hh_27_",1.71892009620596
"010A5","010A025","Treatment1","hh_30_",0.243861184258157
"010A5","010A025","Treatment1","hh_35_",0.991726054371389
"010A4","010A0221","Treatment1","hh_15_2",0.830697062989594
"010A4","010A0221","Treatment1","hh_26_",1.31655584018785
"010A4","010A0221","Treatment1","hh_27_",0.470047415898755
"010A4","010A0221","Treatment1","hh_30_",2.01021841131428
"010A4","010A0221","Treatment1","hh_35_",1.01178481327928
"010A1","010A0263","Treatment1","hh_15_2",2.97109675772691
"010A1","010A0263","Treatment1","hh_26_",3.60875920004453
"010A1","010A0263","Treatment1","hh_27_",1.71114941491068
"010A1","010A0263","Treatment1","hh_30_",0.066304015557868
"010A1","010A0263","Treatment1","hh_35_",0.949325070793506
"010A1","010A0235","Treatment1","hh_15_2",0.547369197625357
"010A1","010A0235","Treatment1","hh_26_",2.48333678625558
"010A1","010A0235","Treatment1","hh_27_",2.38204297544116
"010A1","010A0235","Treatment1","hh_30_",0.487512966572644
"010A1","010A0235","Treatment1","hh_35_",0.956186115280238
"010A1","010A023","Treatment1","hh_15_2",-0.0910404326861227
"010A1","010A023","Treatment1","hh_26_",1.8534510234469
"010A1","010A023","Treatment1","hh_27_",1.56323003585703
"010A1","010A023","Treatment1","hh_30_",2.25629081110196
"010A1","010A023","Treatment1","hh_35_",-0.103960403708838
"010A4","010A0273","Treatment1","hh_15_2",1.36666371480125
"010A4","010A0273","Treatment1","hh_26_",0.483930020611284
"010A4","010A0273","Treatment1","hh_27_",1.91428428337122
"010A4","010A0273","Treatment1","hh_30_",2.30778860479992
"010A4","010A0273","Treatment1","hh_35_",0.161036605065931
"010A2","010A0264","Treatment1","hh_15_2",1.40256744554863
"010A2","010A0264","Treatment1","hh_26_",-0.0905992123914652
"010A2","010A0264","Treatment1","hh_27_",1.54839951719691
"010A2","010A0264","Treatment1","hh_30_",-0.377342728487744
"010A2","010A0264","Treatment1","hh_35_",3.17899189598052
"010A3","010A0245","Treatment1","hh_15_2",3.2640420249157
"010A3","010A0245","Treatment1","hh_26_",1.89248161009103
"010A3","010A0245","Treatment1","hh_27_",0.943551160493156
"010A3","010A0245","Treatment1","hh_30_",1.6623413692387
"010A3","010A0245","Treatment1","hh_35_",0.21365245206006
"010A5","010A0291","Treatment1","hh_15_2",-0.574421753048794
"010A5","010A0291","Treatment1","hh_26_",1.31087405104442
"010A5","010A0291","Treatment1","hh_27_",-1.51829139109263
"010A5","010A0291","Treatment1","hh_30_",0.122127522983371
"010A5","010A0291","Treatment1","hh_35_",0.74030252935944
"010A5","010A0229","Treatment1","hh_15_2",2.22571401548266
"010A5","010A0229","Treatment1","hh_26_",1.93800029116375
"010A5","010A0229","Treatment1","hh_27_",1.7660546399396
"010A5","010A0229","Treatment1","hh_30_",0.251491948211302
"010A5","010A0229","Treatment1","hh_35_",2.2388957678652
"010A4","010A0291","Treatment1","hh_15_2",0.830367711038925
"010A4","010A0291","Treatment1","hh_26_",2.60331976703024
"010A4","010A0291","Treatment1","hh_27_",-0.385053656517067
"010A4","010A0291","Treatment1","hh_30_",0.645816812752095
"010A4","010A0291","Treatment1","hh_35_",0.99836797880993
"010A1","010A0242","Treatment1","hh_15_2",1.59608046917059
"010A1","010A0242","Treatment1","hh_26_",0.519560546325622
"010A1","010A0242","Treatment1","hh_27_",1.46622524539987
"010A1","010A0242","Treatment1","hh_30_",-1.06658132516899
"010A1","010A0242","Treatment1","hh_35_",0.551975445216971
"010A3","010A0217","Treatment1","hh_15_2",0.628311172236195
"010A3","010A0217","Treatment1","hh_26_",1.21466363829624
"010A3","010A0217","Treatment1","hh_27_",0.35342959423644
"010A3","010A0217","Treatment1","hh_30_",-0.178652159438762
"010A3","010A0217","Treatment1","hh_35_",1.1819376072288
"010A4","010A0298","Treatment1","hh_15_2",1.18661932602214
"010A4","010A0298","Treatment1","hh_26_",-0.265316119827346
"010A4","010A0298","Treatment1","hh_27_",-0.20975273029628
"010A4","010A0298","Treatment1","hh_30_",0.743938098259408
"010A4","010A0298","Treatment1","hh_35_",0.963626713211066
"010A5","010A0220","Treatment1","hh_15_2",1.98856096748526
"010A5","010A0220","Treatment1","hh_26_",1.42209343332359
"010A5","010A0220","Treatment1","hh_27_",2.68240229673938
"010A5","010A0220","Treatment1","hh_30_",1.21472316519414
"010A5","010A0220","Treatment1","hh_35_",2.35222674794966
"010A2","010A0264","Treatment1","hh_15_2",-0.494254336095635
"010A2","010A0264","Treatment1","hh_26_",0.0350538657725661
"010A2","010A0264","Treatment1","hh_27_",0.0391651081636497
"010A2","010A0264","Treatment1","hh_30_",-0.768034433800607
"010A2","010A0264","Treatment1","hh_35_",1.28667434750858
"010A1","010A0249","Treatment1","hh_15_2",-0.994877745923436
"010A1","010A0249","Treatment1","hh_26_",1.88860644968452
"010A1","010A0249","Treatment1","hh_27_",1.07420594567192
"010A1","010A0249","Treatment1","hh_30_",1.44439678273333
"010A1","010A0249","Treatment1","hh_35_",1.15519302492388
"010A1","010A0290","Treatment1","hh_15_2",2.49903836079639
"010A1","010A0290","Treatment1","hh_26_",1.32916226805326
"010A1","010A0290","Treatment1","hh_27_",1.47917874949863
"010A1","010A0290","Treatment1","hh_30_",-0.827808641266336
"010A1","010A0290","Treatment1","hh_35_",1.85840975441189
"010A1","010A0276","Treatment1","hh_15_2",0.732632365885124
"010A1","010A0276","Treatment1","hh_26_",-1.01548711003329
"010A1","010A0276","Treatment1","hh_27_",1.18908159844326
"010A1","010A0276","Treatment1","hh_30_",1.23491692546737
"010A1","010A0276","Treatment1","hh_35_",1.68154257804459
"010A3","010A0288","Treatment1","hh_15_2",1.61025142489719
"010A3","010A0288","Treatment1","hh_26_",1.56011570150498
"010A3","010A0288","Treatment1","hh_27_",2.98591690603619
"010A3","010A0288","Treatment1","hh_30_",2.61904718696172
"010A3","010A0288","Treatment1","hh_35_",1.18689422969647
"010A2","010A0288","Treatment1","hh_15_2",0.85856319168603
"010A2","010A0288","Treatment1","hh_26_",0.253197265031129
"010A2","010A0288","Treatment1","hh_27_",1.96574120692179
"010A2","010A0288","Treatment1","hh_30_",0.120971574947427
"010A2","010A0288","Treatment1","hh_35_",0.901967976634105
"010A5","010A0230","Treatment1","hh_15_2",2.01934525528357
"010A5","010A0230","Treatment1","hh_26_",0.878347856457062
"010A5","010A0230","Treatment1","hh_27_",1.45644918856874
"010A5","010A0230","Treatment1","hh_30_",2.741749271634
"010A5","010A0230","Treatment1","hh_35_",3.06111449309497
"010A4","010A0286","Treatment1","hh_15_2",2.37866235764351
"010A4","010A0286","Treatment1","hh_26_",2.79192706150007
"010A4","010A0286","Treatment1","hh_27_",0.144213110849113
"010A4","010A0286","Treatment1","hh_30_",0.766392271623375
"010A4","010A0286","Treatment1","hh_35_",3.30138079060378
"010A4","010A0294","Treatment1","hh_15_2",1.85714168916303
"010A4","010A0294","Treatment1","hh_26_",1.90727921864449
"010A4","010A0294","Treatment1","hh_27_",2.25381215804501
"010A4","010A0294","Treatment1","hh_30_",1.72384384980533
